date,week_day,store_id,item_id,sales,returned
65,4,99,1,10,5
65,4,99,2,6,2
65,4,99,3,6,6
65,4,99,4,10,0
65,4,99,5,0,0
65,4,99,6,0,0
65,4,99,7,0,0
65,4,99,8,0,0
65,4,38,1,0,0
65,4,38,2,8,0
65,4,38,3,6,0
65,4,38,4,3,0
65,4,38,5,0,0
65,4,38,6,0,0
65,4,38,7,0,0
65,4,38,8,0,0
65,4,101,1,5,0
65,4,101,2,3,3
65,4,101,3,3,1
65,4,101,4,3,2
65,4,101,5,0,0
65,4,101,6,0,0
65,4,101,7,0,0
65,4,101,8,0,0
66,0,38,1,7,0
66,0,38,2,0,0
66,0,38,3,0,0
66,0,38,4,0,0
66,0,38,5,0,0
66,0,38,6,0,0
66,0,38,7,0,0
66,0,38,8,0,0
66,0,24,1,3,0
66,0,24,2,0,0
66,0,24,3,0,0
66,0,24,4,0,0
66,0,24,5,0,0
66,0,24,6,0,0
66,0,24,7,0,0
66,0,24,8,0,0
67,2,102,1,10,0
67,2,102,2,0,0
67,2,102,3,10,0
67,2,102,4,10,0
67,2,102,5,0,0
67,2,102,6,0,0
67,2,102,7,0,0
67,2,102,8,0,0
67,2,78,1,4,0
67,2,78,2,0,0
67,2,78,3,0,0
67,2,78,4,0,0
67,2,78,5,0,0
67,2,78,6,0,0
67,2,78,7,0,0
67,2,78,8,0,0
67,2,100,1,3,2
67,2,100,2,3,0
67,2,100,3,3,2
67,2,100,4,3,0
67,2,100,5,0,0
67,2,100,6,0,0
67,2,100,7,0,0
67,2,100,8,0,0
67,2,38,1,2,0
67,2,38,2,1,0
67,2,38,3,1,0
67,2,38,4,1,0
67,2,38,5,0,0
67,2,38,6,0,0
67,2,38,7,0,0
67,2,38,8,0,0
67,2,82,1,0,0
67,2,82,2,0,0
67,2,82,3,0,0
67,2,82,4,1,0
67,2,82,5,0,0
67,2,82,6,0,0
67,2,82,7,0,0
67,2,82,8,0,0
67,2,82,1,4,0
67,2,82,2,0,0
67,2,82,3,0,0
67,2,82,4,2,0
67,2,82,5,0,0
67,2,82,6,0,0
67,2,82,7,0,0
67,2,82,8,0,0
67,2,24,1,6,0
67,2,24,2,9,0
67,2,24,3,9,0
67,2,24,4,6,0
67,2,24,5,0,0
67,2,24,6,0,0
67,2,24,7,0,0
67,2,24,8,0,0
68,3,99,1,2,0
68,3,99,2,2,0
68,3,99,3,2,0
68,3,99,4,2,0
68,3,99,5,0,0
68,3,99,6,0,0
68,3,99,7,0,0
68,3,99,8,0,0
68,3,93,1,4,2
68,3,93,2,0,0
68,3,93,3,0,0
68,3,93,4,0,0
68,3,93,5,0,0
68,3,93,6,0,0
68,3,93,7,0,0
68,3,93,8,0,0
68,3,101,1,5,0
68,3,101,2,3,0
68,3,101,3,3,0
68,3,101,4,3,0
68,3,101,5,0,0
68,3,101,6,0,0
68,3,101,7,0,0
68,3,101,8,0,0
69,1,24,1,0,0
69,1,24,2,0,0
69,1,24,3,0,0
69,1,24,4,4,1
69,1,24,5,0,0
69,1,24,6,0,0
69,1,24,7,0,0
69,1,24,8,0,0
69,1,102,1,10,0
69,1,102,2,5,0
69,1,102,3,10,0
69,1,102,4,10,0
69,1,102,5,0,0
69,1,102,6,0,0
69,1,102,7,0,0
69,1,102,8,0,0
69,1,99,1,3,3
69,1,99,2,3,0
69,1,99,3,3,1
69,1,99,4,3,1
69,1,99,5,0,0
69,1,99,6,0,0
69,1,99,7,0,0
69,1,99,8,0,0
70,5,24,1,14,0
70,5,24,2,10,8
70,5,24,3,12,4
70,5,24,4,20,0
70,5,24,5,0,0
70,5,24,6,0,0
70,5,24,7,0,0
70,5,24,8,0,0
70,5,101,1,0,0
70,5,101,2,0,2
70,5,101,3,4,0
70,5,101,4,4,0
70,5,101,5,0,0
70,5,101,6,0,0
70,5,101,7,0,0
70,5,101,8,0,0
70,5,99,1,2,1
70,5,99,2,0,3
70,5,99,3,4,0
70,5,99,4,5,0
70,5,99,5,0,0
70,5,99,6,0,0
70,5,99,7,0,0
70,5,99,8,0,0
70,5,78,1,5,0
70,5,78,2,0,0
70,5,78,3,0,0
70,5,78,4,0,0
70,5,78,5,0,0
70,5,78,6,0,0
70,5,78,7,0,0
70,5,78,8,0,0
70,5,82,1,15,0
70,5,82,2,10,0
70,5,82,3,10,0
70,5,82,4,15,0
70,5,82,5,0,0
70,5,82,6,0,0
70,5,82,7,0,0
70,5,82,8,0,0
70,5,38,1,2,0
70,5,38,2,0,0
70,5,38,3,0,0
70,5,38,4,0,0
70,5,38,5,0,0
70,5,38,6,0,0
70,5,38,7,0,0
70,5,38,8,0,0
71,6,102,1,10,0
71,6,102,2,5,0
71,6,102,3,10,0
71,6,102,4,10,0
71,6,102,5,0,0
71,6,102,6,0,0
71,6,102,7,0,0
71,6,102,8,0,0
71,6,99,1,2,0
71,6,99,2,2,0
71,6,99,3,2,0
71,6,99,4,2,0
71,6,99,5,0,0
71,6,99,6,0,0
71,6,99,7,0,0
71,6,99,8,0,0
71,6,101,1,2,0
71,6,101,2,2,0
71,6,101,3,2,0
71,6,101,4,2,0
71,6,101,5,0,0
71,6,101,6,0,0
71,6,101,7,0,0
71,6,101,8,0,0
71,6,82,1,2,0
71,6,82,2,1,0
71,6,82,3,1,0
71,6,82,4,2,0
71,6,82,5,0,0
71,6,82,6,0,0
71,6,82,7,0,0
71,6,82,8,0,0
71,6,38,1,1,0
71,6,38,2,1,0
71,6,38,3,2,0
71,6,38,4,2,0
71,6,38,5,0,0
71,6,38,6,0,0
71,6,38,7,0,0
71,6,38,8,0,0
71,6,38,1,3,0
71,6,38,2,3,0
71,6,38,3,3,0
71,6,38,4,4,0
71,6,38,5,0,0
71,6,38,6,0,0
71,6,38,7,0,0
71,6,38,8,0,0
71,6,82,1,2,0
71,6,82,2,2,0
71,6,82,3,0,0
71,6,82,4,0,0
71,6,82,5,0,0
71,6,82,6,0,0
71,6,82,7,0,0
71,6,82,8,0,0
71,6,24,1,5,0
71,6,24,2,5,0
71,6,24,3,7,4
71,6,24,4,6,5
71,6,24,5,0,0
71,6,24,6,0,0
71,6,24,7,0,0
71,6,24,8,0,0
72,4,99,1,3,0
72,4,99,2,3,0
72,4,99,3,3,0
72,4,99,4,3,0
72,4,99,5,0,0
72,4,99,6,0,0
72,4,99,7,0,0
72,4,99,8,0,0
72,4,78,1,5,0
72,4,78,2,0,0
72,4,78,3,0,0
72,4,78,4,0,0
72,4,78,5,0,0
72,4,78,6,0,0
72,4,78,7,0,0
72,4,78,8,0,0
72,4,100,1,2,0
72,4,100,2,2,3
72,4,100,3,2,2
72,4,100,4,2,0
72,4,100,5,0,0
72,4,100,6,0,0
72,4,100,7,0,0
72,4,100,8,0,0
73,2,102,1,13,0
73,2,102,2,3,0
73,2,102,3,10,0
73,2,102,4,15,0
73,2,102,5,0,0
73,2,102,6,0,0
73,2,102,7,0,0
73,2,102,8,0,0
73,2,99,1,4,3
73,2,99,2,4,1
73,2,99,3,0,0
73,2,99,4,4,0
73,2,99,5,0,0
73,2,99,6,0,0
73,2,99,7,0,0
73,2,99,8,0,0
73,2,100,1,2,0
73,2,100,2,1,0
73,2,100,3,1,0
73,2,100,4,2,0
73,2,100,5,0,0
73,2,100,6,0,0
73,2,100,7,0,0
73,2,100,8,0,0
73,2,95,1,3,0
73,2,95,2,2,0
73,2,95,3,2,0
73,2,95,4,6,0
73,2,95,5,0,0
73,2,95,6,0,0
73,2,95,7,0,0
73,2,95,8,0,0
73,2,109,1,15,0
73,2,109,2,10,0
73,2,109,3,10,0
73,2,109,4,15,0
73,2,109,5,0,0
73,2,109,6,0,0
73,2,109,7,0,0
73,2,109,8,0,0
73,2,111,1,15,0
73,2,111,2,10,0
73,2,111,3,10,0
73,2,111,4,15,0
73,2,111,5,0,0
73,2,111,6,0,0
73,2,111,7,0,0
73,2,111,8,0,0
73,2,101,1,2,2
73,2,101,2,2,2
73,2,101,3,5,4
73,2,101,4,0,3
73,2,101,5,0,0
73,2,101,6,0,0
73,2,101,7,0,0
73,2,101,8,0,0
73,2,24,1,3,4
73,2,24,2,2,0
73,2,24,3,4,0
73,2,24,4,3,0
73,2,24,5,0,0
73,2,24,6,0,0
73,2,24,7,0,0
73,2,24,8,0,0
73,2,82,1,15,0
73,2,82,2,10,0
73,2,82,3,10,0
73,2,82,4,15,0
73,2,82,5,0,0
73,2,82,6,0,0
73,2,82,7,0,0
73,2,82,8,0,0
74,3,102,1,0,0
74,3,102,2,0,0
74,3,102,3,10,0
74,3,102,4,10,0
74,3,102,5,0,0
74,3,102,6,0,0
74,3,102,7,0,0
74,3,102,8,0,0
74,3,24,1,0,0
74,3,24,2,1,0
74,3,24,3,1,0
74,3,24,4,4,0
74,3,24,5,0,0
74,3,24,6,0,0
74,3,24,7,0,0
74,3,24,8,0,0
74,3,82,1,0,0
74,3,82,2,4,0
74,3,82,3,4,0
74,3,82,4,5,0
74,3,82,5,0,0
74,3,82,6,0,0
74,3,82,7,0,0
74,3,82,8,0,0
75,1,111,1,10,0
75,1,111,2,10,0
75,1,111,3,6,0
75,1,111,4,20,0
75,1,111,5,0,0
75,1,111,6,0,0
75,1,111,7,0,0
75,1,111,8,0,0
75,1,78,1,5,4
75,1,78,2,0,0
75,1,78,3,0,0
75,1,78,4,0,0
75,1,78,5,0,0
75,1,78,6,0,0
75,1,78,7,0,0
75,1,78,8,0,0
75,1,24,1,0,0
75,1,24,2,9,8
75,1,24,3,10,8
75,1,24,4,11,5
75,1,24,5,0,0
75,1,24,6,0,0
75,1,24,7,0,0
75,1,24,8,0,0
75,1,93,1,0,0
75,1,93,2,0,0
75,1,93,3,0,0
75,1,93,4,0,0
75,1,93,5,0,0
75,1,93,6,0,0
75,1,93,7,0,0
75,1,93,8,0,0
75,1,102,1,13,0
75,1,102,2,3,0
75,1,102,3,10,0
75,1,102,4,10,0
75,1,102,5,0,0
75,1,102,6,0,0
75,1,102,7,0,0
75,1,102,8,0,0
75,1,38,1,1,0
75,1,38,2,1,0
75,1,38,3,0,0
75,1,38,4,0,0
75,1,38,5,0,0
75,1,38,6,0,0
75,1,38,7,0,0
75,1,38,8,0,0
75,1,82,1,0,0
75,1,82,2,3,0
75,1,82,3,0,0
75,1,82,4,0,0
75,1,82,5,0,0
75,1,82,6,0,0
75,1,82,7,0,0
75,1,82,8,0,0
76,5,38,1,1,0
76,5,38,2,1,0
76,5,38,3,1,0
76,5,38,4,1,0
76,5,38,5,0,0
76,5,38,6,0,0
76,5,38,7,0,0
76,5,38,8,0,0
76,5,82,1,25,0
76,5,82,2,20,0
76,5,82,3,30,5
76,5,82,4,25,0
76,5,82,5,0,0
76,5,82,6,0,0
76,5,82,7,0,0
76,5,82,8,0,0
76,5,99,1,3,3
76,5,99,2,4,3
76,5,99,3,0,5
76,5,99,4,5,1
76,5,99,5,0,0
76,5,99,6,0,0
76,5,99,7,0,0
76,5,99,8,0,0
76,5,101,1,5,0
76,5,101,2,4,2
76,5,101,3,0,1
76,5,101,4,4,0
76,5,101,5,0,0
76,5,101,6,0,0
76,5,101,7,0,0
76,5,101,8,0,0
76,5,82,1,0,0
76,5,82,2,0,0
76,5,82,3,0,0
76,5,82,4,1,0
76,5,82,5,0,0
76,5,82,6,0,0
76,5,82,7,0,0
76,5,82,8,0,0
77,6,38,1,0,0
77,6,38,2,0,0
77,6,38,3,2,0
77,6,38,4,0,0
77,6,38,5,0,0
77,6,38,6,0,0
77,6,38,7,0,0
77,6,38,8,0,0
77,6,111,1,15,0
77,6,111,2,10,0
77,6,111,3,15,0
77,6,111,4,20,0
77,6,111,5,0,0
77,6,111,6,0,0
77,6,111,7,0,0
77,6,111,8,0,0
77,6,109,1,15,0
77,6,109,2,10,2
77,6,109,3,10,4
77,6,109,4,15,0
77,6,109,5,0,0
77,6,109,6,0,0
77,6,109,7,0,0
77,6,109,8,0,0
77,6,102,1,5,0
77,6,102,2,3,0
77,6,102,3,0,0
77,6,102,4,15,0
77,6,102,5,0,0
77,6,102,6,0,0
77,6,102,7,0,0
77,6,102,8,0,0
77,6,38,1,1,0
77,6,38,2,1,0
77,6,38,3,1,0
77,6,38,4,1,0
77,6,38,5,0,0
77,6,38,6,0,0
77,6,38,7,0,0
77,6,38,8,0,0
78,4,24,1,0,0
78,4,24,2,5,0
78,4,24,3,2,0
78,4,24,4,1,0
78,4,24,5,0,0
78,4,24,6,0,0
78,4,24,7,0,0
78,4,24,8,0,0
78,4,99,1,4,0
78,4,99,2,4,0
78,4,99,3,3,0
78,4,99,4,5,0
78,4,99,5,0,0
78,4,99,6,0,0
78,4,99,7,0,0
78,4,99,8,0,0
78,4,100,1,2,1
78,4,100,2,2,0
78,4,100,3,2,1
78,4,100,4,2,0
78,4,100,5,0,0
78,4,100,6,0,0
78,4,100,7,0,0
78,4,100,8,0,0
78,4,95,1,3,3
78,4,95,2,3,1
78,4,95,3,2,1
78,4,95,4,4,2
78,4,95,5,0,0
78,4,95,6,0,0
78,4,95,7,0,0
78,4,95,8,0,0
78,4,82,1,2,0
78,4,82,2,2,0
78,4,82,3,1,0
78,4,82,4,2,0
78,4,82,5,0,0
78,4,82,6,0,0
78,4,82,7,0,0
78,4,82,8,0,0
78,4,38,1,0,0
78,4,38,2,1,0
78,4,38,3,0,0
78,4,38,4,0,0
78,4,38,5,0,0
78,4,38,6,0,0
78,4,38,7,0,0
78,4,38,8,0,0
79,2,111,1,14,0
79,2,111,2,9,3
79,2,111,3,4,5
79,2,111,4,19,0
79,2,111,5,0,0
79,2,111,6,0,0
79,2,111,7,0,0
79,2,111,8,0,0
79,2,109,1,9,0
79,2,109,2,9,2
79,2,109,3,4,7
79,2,109,4,14,0
79,2,109,5,0,0
79,2,109,6,0,0
79,2,109,7,0,0
79,2,109,8,0,0
79,2,102,1,13,0
79,2,102,2,3,0
79,2,102,3,5,0
79,2,102,4,16,0
79,2,102,5,0,0
79,2,102,6,0,0
79,2,102,7,0,0
79,2,102,8,0,0
79,2,24,1,2,0
79,2,24,2,2,0
79,2,24,3,1,0
79,2,24,4,0,0
79,2,24,5,0,0
79,2,24,6,0,0
79,2,24,7,0,0
79,2,24,8,0,0
79,2,99,1,6,0
79,2,99,2,6,0
79,2,99,3,6,0
79,2,99,4,6,0
79,2,99,5,0,0
79,2,99,6,0,0
79,2,99,7,0,0
79,2,99,8,0,0
80,3,100,1,4,0
80,3,100,2,3,0
80,3,100,3,0,2
80,3,100,4,5,0
80,3,100,5,0,0
80,3,100,6,0,0
80,3,100,7,0,0
80,3,100,8,0,0
80,3,101,1,3,2
80,3,101,2,0,3
80,3,101,3,0,5
80,3,101,4,5,0
80,3,101,5,0,0
80,3,101,6,0,0
80,3,101,7,0,0
80,3,101,8,0,0
80,3,82,1,39,0
80,3,82,2,18,0
80,3,82,3,10,0
80,3,82,4,47,0
80,3,82,5,0,0
80,3,82,6,0,0
80,3,82,7,0,0
80,3,82,8,0,0
80,3,24,1,0,0
80,3,24,2,1,0
80,3,24,3,3,0
80,3,24,4,0,0
80,3,24,5,0,0
80,3,24,6,0,0
80,3,24,7,0,0
80,3,24,8,0,0
80,3,82,1,3,0
80,3,82,2,1,0
80,3,82,3,0,0
80,3,82,4,1,0
80,3,82,5,0,0
80,3,82,6,0,0
80,3,82,7,0,0
80,3,82,8,0,0
81,1,24,1,2,0
81,1,24,2,2,0
81,1,24,3,2,0
81,1,24,4,4,0
81,1,24,5,0,0
81,1,24,6,0,0
81,1,24,7,0,0
81,1,24,8,0,0
81,1,111,1,10,0
81,1,111,2,7,0
81,1,111,3,4,0
81,1,111,4,12,0
81,1,111,5,0,0
81,1,111,6,0,0
81,1,111,7,0,0
81,1,111,8,0,0
81,1,109,1,10,0
81,1,109,2,10,0
81,1,109,3,5,0
81,1,109,4,15,0
81,1,109,5,0,0
81,1,109,6,0,0
81,1,109,7,0,0
81,1,109,8,0,0
81,1,102,1,0,0
81,1,102,2,3,0
81,1,102,3,5,0
81,1,102,4,16,0
81,1,102,5,0,0
81,1,102,6,0,0
81,1,102,7,0,0
81,1,102,8,0,0
81,1,99,1,3,3
81,1,99,2,3,2
81,1,99,3,3,1
81,1,99,4,3,1
81,1,99,5,0,0
81,1,99,6,0,0
81,1,99,7,0,0
81,1,99,8,0,0
81,1,95,1,2,2
81,1,95,2,2,5
81,1,95,3,2,4
81,1,95,4,2,2
81,1,95,5,0,0
81,1,95,6,0,0
81,1,95,7,0,0
81,1,95,8,0,0
81,1,82,1,0,0
81,1,82,2,0,0
81,1,82,3,0,0
81,1,82,4,6,0
81,1,82,5,0,0
81,1,82,6,0,0
81,1,82,7,0,0
81,1,82,8,0,0
81,1,78,1,3,3
81,1,78,2,0,0
81,1,78,3,0,0
81,1,78,4,0,0
81,1,78,5,0,0
81,1,78,6,0,0
81,1,78,7,0,0
81,1,78,8,0,0
82,5,111,1,10,0
82,5,111,2,10,0
82,5,111,3,5,0
82,5,111,4,13,0
82,5,111,5,0,0
82,5,111,6,0,0
82,5,111,7,0,0
82,5,111,8,0,0
82,5,100,1,2,0
82,5,100,2,3,0
82,5,100,3,0,0
82,5,100,4,4,0
82,5,100,5,0,0
82,5,100,6,0,0
82,5,100,7,0,0
82,5,100,8,0,0
82,5,101,1,0,0
82,5,101,2,2,0
82,5,101,3,2,0
82,5,101,4,4,0
82,5,101,5,0,0
82,5,101,6,0,0
82,5,101,7,0,0
82,5,101,8,0,0
82,5,38,1,2,0
82,5,38,2,2,0
82,5,38,3,2,0
82,5,38,4,2,0
82,5,38,5,0,0
82,5,38,6,0,0
82,5,38,7,0,0
82,5,38,8,0,0
82,5,35,1,0,0
82,5,35,2,0,0
82,5,35,3,0,0
82,5,35,4,1,1
82,5,35,5,0,0
82,5,35,6,0,0
82,5,35,7,0,0
82,5,35,8,0,0
83,6,102,1,10,0
83,6,102,2,3,0
83,6,102,3,5,0
83,6,102,4,16,0
83,6,102,5,0,0
83,6,102,6,0,0
83,6,102,7,0,0
83,6,102,8,0,0
83,6,111,1,11,0
83,6,111,2,8,0
83,6,111,3,0,0
83,6,111,4,6,3
83,6,111,5,0,0
83,6,111,6,0,0
83,6,111,7,0,0
83,6,111,8,0,0
83,6,35,1,0,0
83,6,35,2,8,8
83,6,35,3,9,9
83,6,35,4,18,18
83,6,35,5,0,0
83,6,35,6,0,0
83,6,35,7,0,0
83,6,35,8,0,0
83,6,24,1,3,0
83,6,24,2,2,0
83,6,24,3,0,0
83,6,24,4,0,0
83,6,24,5,0,0
83,6,24,6,0,0
83,6,24,7,0,0
83,6,24,8,0,0
83,6,38,1,1,0
83,6,38,2,1,0
83,6,38,3,0,0
83,6,38,4,1,0
83,6,38,5,0,0
83,6,38,6,0,0
83,6,38,7,0,0
83,6,38,8,0,0
83,6,82,1,0,0
83,6,82,2,0,0
83,6,82,3,0,0
83,6,82,4,2,0
83,6,82,5,0,0
83,6,82,6,0,0
83,6,82,7,0,0
83,6,82,8,0,0
84,4,82,1,30,0
84,4,82,2,15,0
84,4,82,3,15,0
84,4,82,4,30,0
84,4,82,5,0,0
84,4,82,6,0,0
84,4,82,7,0,0
84,4,82,8,0,0
84,4,38,1,2,0
84,4,38,2,2,0
84,4,38,3,2,0
84,4,38,4,2,0
84,4,38,5,0,0
84,4,38,6,0,0
84,4,38,7,0,0
84,4,38,8,0,0
84,4,82,1,3,0
84,4,82,2,3,0
84,4,82,3,3,0
84,4,82,4,3,0
84,4,82,5,0,0
84,4,82,6,0,0
84,4,82,7,0,0
84,4,82,8,0,0
84,4,24,1,0,0
84,4,24,2,0,0
84,4,24,3,1,0
84,4,24,4,3,0
84,4,24,5,0,0
84,4,24,6,0,0
84,4,24,7,0,0
84,4,24,8,0,0
84,4,82,1,0,0
84,4,82,2,0,0
84,4,82,3,0,0
84,4,82,4,5,0
84,4,82,5,0,0
84,4,82,6,0,0
84,4,82,7,0,0
84,4,82,8,0,0
84,4,82,1,1,0
84,4,82,2,3,0
84,4,82,3,1,0
84,4,82,4,0,0
84,4,82,5,0,0
84,4,82,6,0,0
84,4,82,7,0,0
84,4,82,8,0,0
84,4,82,1,0,0
84,4,82,2,0,0
84,4,82,3,1,0
84,4,82,4,0,0
84,4,82,5,0,0
84,4,82,6,0,0
84,4,82,7,0,0
84,4,82,8,0,0
85,2,38,1,2,0
85,2,38,2,0,0
85,2,38,3,0,0
85,2,38,4,0,0
85,2,38,5,0,0
85,2,38,6,0,0
85,2,38,7,0,0
85,2,38,8,0,0
85,2,102,1,10,0
85,2,102,2,3,0
85,2,102,3,10,0
85,2,102,4,13,0
85,2,102,5,0,0
85,2,102,6,0,0
85,2,102,7,0,0
85,2,102,8,0,0
85,2,100,1,3,0
85,2,100,2,3,0
85,2,100,3,3,0
85,2,100,4,3,2
85,2,100,5,0,0
85,2,100,6,0,0
85,2,100,7,0,0
85,2,100,8,0,0
85,2,101,1,3,0
85,2,101,2,3,0
85,2,101,3,3,1
85,2,101,4,3,2
85,2,101,5,0,0
85,2,101,6,0,0
85,2,101,7,0,0
85,2,101,8,0,0
85,2,109,1,10,6
85,2,109,2,10,8
85,2,109,3,5,1
85,2,109,4,10,3
85,2,109,5,0,0
85,2,109,6,0,0
85,2,109,7,0,0
85,2,109,8,0,0
85,2,111,1,10,1
85,2,111,2,10,3
85,2,111,3,5,0
85,2,111,4,15,3
85,2,111,5,0,0
85,2,111,6,0,0
85,2,111,7,0,0
85,2,111,8,0,0
85,2,24,1,1,0
85,2,24,2,0,0
85,2,24,3,1,0
85,2,24,4,1,0
85,2,24,5,0,0
85,2,24,6,0,0
85,2,24,7,0,0
85,2,24,8,0,0
85,2,38,1,2,0
85,2,38,2,2,0
85,2,38,3,2,0
85,2,38,4,2,0
85,2,38,5,0,0
85,2,38,6,0,0
85,2,38,7,0,0
85,2,38,8,0,0
86,3,99,1,4,0
86,3,99,2,4,0
86,3,99,3,3,0
86,3,99,4,6,0
86,3,99,5,0,0
86,3,99,6,0,0
86,3,99,7,0,0
86,3,99,8,0,0
86,3,38,1,1,0
86,3,38,2,1,0
86,3,38,3,1,0
86,3,38,4,5,0
86,3,38,5,0,0
86,3,38,6,0,0
86,3,38,7,0,0
86,3,38,8,0,0
86,3,101,1,0,0
86,3,101,2,0,0
86,3,101,3,0,0
86,3,101,4,4,0
86,3,101,5,0,0
86,3,101,6,0,0
86,3,101,7,0,0
86,3,101,8,0,0
86,3,82,1,2,0
86,3,82,2,2,0
86,3,82,3,2,0
86,3,82,4,2,0
86,3,82,5,0,0
86,3,82,6,0,0
86,3,82,7,0,0
86,3,82,8,0,0
87,1,109,1,5,0
87,1,109,2,3,0
87,1,109,3,3,0
87,1,109,4,5,0
87,1,109,5,0,0
87,1,109,6,0,0
87,1,109,7,0,0
87,1,109,8,0,0
87,1,111,1,0,8
87,1,111,2,10,2
87,1,111,3,5,0
87,1,111,4,15,0
87,1,111,5,0,0
87,1,111,6,0,0
87,1,111,7,0,0
87,1,111,8,0,0
87,1,24,1,5,0
87,1,24,2,4,0
87,1,24,3,5,0
87,1,24,4,5,0
87,1,24,5,0,0
87,1,24,6,0,0
87,1,24,7,0,0
87,1,24,8,0,0
87,1,38,1,0,0
87,1,38,2,1,0
87,1,38,3,0,0
87,1,38,4,0,0
87,1,38,5,0,0
87,1,38,6,0,0
87,1,38,7,0,0
87,1,38,8,0,0
87,1,98,1,3,0
87,1,98,2,3,0
87,1,98,3,3,0
87,1,98,4,3,0
87,1,98,5,0,0
87,1,98,6,0,0
87,1,98,7,0,0
87,1,98,8,0,0
87,1,102,1,10,0
87,1,102,2,3,0
87,1,102,3,5,0
87,1,102,4,13,0
87,1,102,5,0,0
87,1,102,6,0,0
87,1,102,7,0,0
87,1,102,8,0,0
88,5,99,1,5,0
88,5,99,2,5,0
88,5,99,3,5,0
88,5,99,4,5,0
88,5,99,5,0,0
88,5,99,6,0,0
88,5,99,7,0,0
88,5,99,8,0,0
88,5,100,1,2,0
88,5,100,2,2,0
88,5,100,3,2,0
88,5,100,4,0,0
88,5,100,5,0,0
88,5,100,6,0,0
88,5,100,7,0,0
88,5,100,8,0,0
88,5,101,1,3,0
88,5,101,2,3,2
88,5,101,3,3,0
88,5,101,4,4,0
88,5,101,5,0,0
88,5,101,6,0,0
88,5,101,7,0,0
88,5,101,8,0,0
88,5,109,1,10,0
88,5,109,2,10,0
88,5,109,3,5,0
88,5,109,4,15,0
88,5,109,5,0,0
88,5,109,6,0,0
88,5,109,7,0,0
88,5,109,8,0,0
88,5,97,1,3,0
88,5,97,2,3,0
88,5,97,3,3,0
88,5,97,4,3,0
88,5,97,5,0,0
88,5,97,6,0,0
88,5,97,7,0,0
88,5,97,8,0,0
88,5,111,1,10,0
88,5,111,2,5,0
88,5,111,3,5,0
88,5,111,4,15,0
88,5,111,5,0,0
88,5,111,6,0,0
88,5,111,7,0,0
88,5,111,8,0,0
88,5,38,1,1,0
88,5,38,2,1,0
88,5,38,3,1,0
88,5,38,4,1,0
88,5,38,5,0,0
88,5,38,6,0,0
88,5,38,7,0,0
88,5,38,8,0,0
88,5,24,1,2,0
88,5,24,2,6,0
88,5,24,3,6,0
88,5,24,4,6,0
88,5,24,5,0,0
88,5,24,6,0,0
88,5,24,7,0,0
88,5,24,8,0,0
88,5,82,1,0,0
88,5,82,2,0,0
88,5,82,3,0,0
88,5,82,4,3,0
88,5,82,5,0,0
88,5,82,6,0,0
88,5,82,7,0,0
88,5,82,8,0,0
88,5,82,1,0,0
88,5,82,2,1,0
88,5,82,3,0,0
88,5,82,4,0,0
88,5,82,5,0,0
88,5,82,6,0,0
88,5,82,7,0,0
88,5,82,8,0,0
89,6,82,1,59,9
89,6,82,2,29,4
89,6,82,3,22,2
89,6,82,4,69,11
89,6,82,5,0,0
89,6,82,6,0,0
89,6,82,7,0,0
89,6,82,8,0,0
89,6,38,1,4,0
89,6,38,2,4,0
89,6,38,3,2,0
89,6,38,4,4,0
89,6,38,5,0,0
89,6,38,6,0,0
89,6,38,7,0,0
89,6,38,8,0,0
89,6,82,1,2,0
89,6,82,2,2,0
89,6,82,3,2,0
89,6,82,4,2,0
89,6,82,5,0,0
89,6,82,6,0,0
89,6,82,7,0,0
89,6,82,8,0,0
89,6,82,1,4,0
89,6,82,2,0,0
89,6,82,3,0,0
89,6,82,4,0,0
89,6,82,5,0,0
89,6,82,6,0,0
89,6,82,7,0,0
89,6,82,8,0,0
89,6,24,1,6,0
89,6,24,2,10,0
89,6,24,3,10,0
89,6,24,4,10,0
89,6,24,5,0,0
89,6,24,6,0,0
89,6,24,7,0,0
89,6,24,8,0,0
89,6,38,1,0,0
89,6,38,2,0,0
89,6,38,3,0,0
89,6,38,4,2,0
89,6,38,5,0,0
89,6,38,6,0,0
89,6,38,7,0,0
89,6,38,8,0,0
89,6,102,1,10,0
89,6,102,2,3,0
89,6,102,3,5,0
89,6,102,4,16,0
89,6,102,5,0,0
89,6,102,6,0,0
89,6,102,7,0,0
89,6,102,8,0,0
90,4,97,1,3,0
90,4,97,2,3,0
90,4,97,3,3,1
90,4,97,4,3,0
90,4,97,5,0,0
90,4,97,6,0,0
90,4,97,7,0,0
90,4,97,8,0,0
90,4,99,1,5,0
90,4,99,2,5,0
90,4,99,3,5,0
90,4,99,4,5,0
90,4,99,5,0,0
90,4,99,6,0,0
90,4,99,7,0,0
90,4,99,8,0,0
90,4,24,1,14,0
90,4,24,2,10,4
90,4,24,3,9,2
90,4,24,4,15,0
90,4,24,5,0,0
90,4,24,6,0,0
90,4,24,7,0,0
90,4,24,8,0,0
90,4,38,1,2,0
90,4,38,2,1,0
90,4,38,3,2,0
90,4,38,4,1,0
90,4,38,5,0,0
90,4,38,6,0,0
90,4,38,7,0,0
90,4,38,8,0,0
91,2,102,1,13,2
91,2,102,2,3,0
91,2,102,3,5,0
91,2,102,4,13,0
91,2,102,5,0,0
